Description,Sentiment_Analysis,Polarity
patates yenicek degildi but hariç diger tavuk ürünleri rezalettikfc bitmis,-1,-0.9990845322608948
lezzeti iyi degil,-1,-0.9987218379974365
eksik teslim edildi üzgünüm,-1,-0.9988125562667847
hizli sicak teslimat yardimci olan kurye yusuf beye tesekkür ederim,-1,-0.6022137403488159
baya kötüydü soguktu bir kere siparisi verdim 10 dk sonra yolda dedi yalan,-1,-0.9991106390953064
kurye yunus a tesekkürler,1,0.8644012808799744
sefer hizli sicak geldi tesekkür ederim,-1,-0.9680606722831726
sicak yemegin yanina buz içecegi koymayin allah askina kadar hizlida gelse yemek buz oluyor,-1,-0.9977254271507263
58 dakikada geldi gelen coca cola 330 ml idi,1,0.9537883400917053
mükemmel hehe,1,0.9959219694137573
hizli lezzetliydi kurye yusuf beye tesekkürler,0,0.5490914583206177
bir asla kfcden yemek yemeyecegim geç geldi patates kizartmasi kuruydu dondurma eksikti simdiye kadarki kötü yemek deneyimi,-1,-0.99895840883255
yanlis siparis getirildi yemeksepeti ekibinden degistirme talebi istedim yardimci olmadilar bende restorani aradim sagolsunlar yardimci oldular hemen çözdüler fakat biraz geç geldi yinede tesekkür ederim,-1,-0.9146836996078491
biraz çitir olmali tavuklar sahsi fikrim,-1,-0.7281200289726257
patates kizartmasi hariç güzeldi,1,0.9241518974304199
kurye geldiginizde arayin notuma laf yapti davranisi kötüydü,-1,-0.9970744848251343
genellikle hizlarina sasirdigim bir restoran herhalde yogunluk vardi gelmesi 50 dak sürdü sanirim dagitimda paket vardi gelen menü sogumustu 90 tam tersi olduklari sahsen siparis vermekten vazgeçmiyecegim,-1,-0.9962248802185059
yusuf beye hizli teslimati emegi tesekkürler 25 dkda geldi kibar güleryüzlüydü,1,0.7599396109580994
kolayi getirmesiniz saglik olsun,1,0.844325840473175
mükemmel lezzetli,1,0.9920037984848022
tesekkürler,1,0.9723026752471924
besiktastan mecidiyeköye 1 saat 20 dakikada geldi siparis teslim edilmeden sistemde teslim edildi notu düsüldü bir yemeksepetini arayip ugrastik patates tavuklar buz gibiydi lezzetsizdi bir asla yemek söylemeyecegim yer yorumlari okuyunca çogunluk benzer sorunlar yasamis,-1,-0.9992414712905884
yedigim sey bir kurus bile odemezdim bir is gününden sonra yemek 1 buçuk saat bekledik geç geldi soguktu tadi hiçbir sey degildi,-1,-0.9987643361091614
servisçi iyiydi yusuf bey di sanirim elinize saglik,1,0.7396833300590515
yemek güzeldi tavsiye ederim biraz yavas geliyor 50 dakikada geldi tadi mükemmeldi,1,0.9403638243675232
12 kanat istedim 1 kanat cikti kovanin icinden,-1,-0.7759057283401489
hersey kötü,-1,-0.9952013492584229
1 saati geçti getirmeniz ayrica soguktu siparisim,-1,-0.9987977743148804
tavuklar cok tuzludu getiren arkadas ismi yusuftu sanirim güleeryüzlüydü tesekkür ederiz,-1,-0.9940077662467957
soguktu,-1,-0.9852394461631775
tavuklar kuruydu,-1,-0.993853747844696
hizli eksiksiz geldi cok tesekkürler,1,0.9565611481666565
siparisi hizli bir sekilde getiren yusuf kardesimizede tesekkür ederim,-1,-0.8794386386871338
sünger buz tavuklar patatesler üstelik inanilmaz geç geldi tam bir hayal kirikligi,-1,-0.9995418787002563
lutfen bunedir herdefadinda belirttigimiz halde cift kemik istiyorum lutfen dikkat edin dedikce dalga gecergibi hiçbir sekilde cift kemik koymadan siparisimi yoluyorsunuz,-1,-0.9976044297218323
menü içindeki patatesi göndermediler yemeksepeti üzerinden bildirim yaptim patates sonra gelmedi,-1,-0.9975720047950745
teslimat suresi oldukca asildi yemekler buz gibiydi sodexo odemesini not dusmemize ragmen kabul etmediler bir asla,-1,-0.9990822076797485
ömrüm yedigim kötü yemek olabilir patatese patates demek bin sahit lazim tavuklar 1 haftalik gibiydi ilk son siparisimdi,-1,-0.955702006816864
kuryenin maskesi yoktu,-1,-0.7885743379592896
tesekkürler,1,0.9723026752471924
besiktastan mecidiyeköye 1 saat 40 dakikada geldi buz bayatti,-1,-0.9962701201438904
hizli lezzetliydi tesekkürler,-1,-0.856039822101593
tadi guzel sicak fakat cok yavas geldi yogunluktan dediler,-1,-0.9631056189537048
soguk geldi,-1,-0.9967196583747864
soguk bayatti,-1,-0.9987897276878357
tek sorunu geç gelmesiydi tadi güzeldi,1,0.8464251160621643
para siparis verdigim 7 adet ketçaptan sadece 2 tane geldi siparis 1 saati geçmis sekilde soguk olarak geldi dolayisiyla tadi kötü olmustu,-1,-0.9991185069084167
tavuk göndermeseydiniz acisiz kemiksiz söyledim yarisini yemisler herhalde burdan söylemeyin gidin ekmegin arasina çikolata sürün doyarsiniz,0,0.500228226184845
mekan açilinca hemen online siparisleri umursamiyorsunuz bence bizim gibilere sadik olmalisiniz koca fast food zinciri online rest isini beceremiyorsaniz yapmayin kardesim pismeyen patates kokan tavuk büyük harflerle yazmama rapmen yanlis sos 1 saatte 800 metrelik mesafe pes,-1,-0.9976164698600769
kanat siparisi vermis olmama ragmen but geldi,-1,-0.9986333847045898
genelde kötü teslimat yapan zincir fastfood restoranlari arasinda dikkat çekici bir kalite hizla getirdiler eksik ürün vb bir sorun yoktu,1,0.9385252594947815
soguktu geldiginde pisman oldum hüç bir tadi kalmamisti,-1,-0.9911837577819824
soguktu geldiginde pisman oldum hüç bir tadi kalmamisti,-1,-0.9911837577819824
emeginize saglik,1,0.8889374732971191
buz geldi bir buçuk saatten uzun bekledik,-1,-0.9974954128265381
fazla unutmaya basladiniz islak mendil yok pipet yok,-1,-0.9628766775131226
davuuuuuk,1,0.9964777827262878
iyi oldu,1,0.9168388247489929
sicak lezzetliydi kurye personeli kibardi tesekkür ederim,1,0.9390906095504761
gercekten cok hizlilar verdigim siparisler bugune kadar 20 dakikayi gecmeden geldi eksiksiz sicak ulasiyor kuryeleri kibar guleryuzlu tesekkurler,-1,-0.960633397102356
acili mayonez ucretini aliyorlar gondermiyorlar,-1,-0.9884170889854431
1 saatte geldisogumamisti bana geldiginde yeni almisti kurye dükkandan,-1,-0.8920720815658569
iyi,1,0.8707313537597656
lezzetli,1,0.948391854763031
buz gibiydi geldiginde,-1,-0.9630009531974792
promosyon algida dondurma aldim fiyata eklendi gelmedi,-1,-0.9962218403816223
güzeldi,1,0.9682750105857849
yorumu göndermeyi unuttuklari gravy soslari beklerken yaziyorum 90 dakika geçmeden yorum yazilmiyor söyleyeceklerim kadar,-1,-0.671067476272583
mükemel,0,-0.5780397653579712
yaklasik 1 saat sonunda gelen siparisim soguk olmasinin yaninda eksikti 10 hotshots yerine 5 hotshots 4 kemiksiz çitir yerine 2 tane gönderilmisti canli destekten iletisim kurmama eksik ürünlerin gönderileceginin söylenmesine ragmen 1 5 saatte gönderilmedi bir siparis vermeyi düsünmüyorm,-1,-0.9985120892524719
4 adet patates kizartmasi eksik dedim yaklasik 2 saat oldu hala gondermediler bosuna para vermeyin buraya umursamiyorlar sizi,-1,-0.9971513748168945
tavuk ürünleri güzel fakat patatesin kalitesini asla düzeltemeyeceksiniz yazik,-1,-0.9992274641990662
iyi,1,0.8707313537597656
90 dakikada gelen siparisimiz bir saat boyunca yolda dendi sonra genel merkezi arayinca çikmami siparis henüz dediler onun üzerine bir soguk geldi bir subeden siparis vermeyecegim,-1,-0.9976873993873596
tam 1 saatte geldi buz gibiydi,-1,-0.9829515218734741
hizli sicak taze tesekkurler,0,-0.5642030239105225
hiz servis iyiyidi ancak tavuklar çitir degil yumusamisti ordan puan kiriyorum,-1,-0.997800886631012
buz geldi,-1,-0.9984127283096313
simdiye kadar yedigim kötü patates kizartmasi buz kupkuru diger hamburger çitir tavukta soguk lezzetsiz di,-1,-0.999403178691864
promosyon coleslaw gelmedi saatte yapacak bisey yoktu,-1,-0.9546602964401245
seferinde patates kizartmasini nasil unutuyorsunuz anlamiyorum kadar yildim sikayet dahi etmek istemiyorum elime bir sey geçmeyecek,-1,-0.9974622130393982
75 tllik but sogan halkasi siparisinde bir tane bile sos konulmamis pes dogrusu,-1,-0.9992052316665649
maalesef soguk eksik lezzetsiz eksik gelen ürün tekrar geldiginde ücret talebi bir önceki gelen ürünlerin iadesi istenmesi saka gibisiniz allah askina kapatin subeyi herkesin hayrina olur,-1,-0.99944007396698
siparisim beklenilen süreden geç geldi soguktu,-1,-0.9984619617462158
görselle bir alakasi yok görselle alakali olmadigini bilerek söylüyorsunuz aklinizdaki görselle bile alakasi yok,-1,-0.968438446521759
1 saat 15 dk geldi sistemde tek restoran çikmasina ragmen geç gelislerini yanlis restoran seçimiyle profilo seçmeliymisim ancak sistem sadece restorani gösteriyordu açikladilar kadar geç gelince haliyle patates kizartmasi tavuklar buz olmustu yüzden lezzzetsizdi,-1,-0.9982976913452148
servis isini birakin bence geç soguk geldi patatesler pismemisti,-1,-0.9991530776023865
sicak güzeldi,1,0.9601532220840454
ekstra olarak gcretini ödedigim soslar koyulmamisti patatesler iyi dgeildi,-1,-0.9987514615058899
geç servis sogumus donmus ürünlee,-1,-0.9984148144721985
harika,1,0.986046552658081
asla yerinde yenildigi degil kötü degil,1,0.9338419437408447
yemekler soguk bayatti,-1,-0.9988300204277039
sey iyiydi,1,0.7389771938323975
cok kötüydü ayip valla,-1,-0.9973282217979431
portion was smallcom pared to the price,1,0.9884214997291565
siparisim eksik geldi 63 lirayi hak etmiyor,-1,-0.996707022190094
güzel,1,0.9026162028312683
hersey cok soguktu,-1,-0.9808750748634338
siparis 1 saat 10 dakika sonra geldi cola sekersiz geldi ürün buz gibiydi sistemden kontrol ettigimde sistemde teslim edilmis olarak gözüküyordu 50 nci dakikada,-1,-0.9991897940635681
harika kurye arkadasa tsk ederim,1,0.9480953216552734
seviyoruz sizi yapalim,1,0.9416229128837585
bazen bozyolar,1,0.6821385622024536
zamanlama lezzet tavuklar servis zaten harika su patates kizartmalarini bir türlü farkli firmalardaki kalite seviyesine çikartamadiniz,0,-0.5415945053100586
ggzeldi,1,0.9815382361412048
1 bucuk saat sonra gelen buz kanatlar,-1,-0.9664846062660217
menünün kendine ait seçimleri menünün içerisine konmali 3 ayri menü siparisi verdim benim ekstra ücretle aldigim menü farklari diger menü kutularina konmus ücretini ödedim ben yiyemedim bir dikkat edin lütfen,-1,-0.9940993189811707
buz geldi buz,-1,-0.9928879141807556
biscuitler gelmedi,-1,-0.9950333833694458
rezalet ötesi buz sert 1 saatte geldi,-1,-0.9990811347961426
butun ürünler kuru geldi tavuk burgeri inanin zor yedim bukadar severek yedigim bir restoranttan beklemezdim,1,0.753455400466919
biraz soguktu,-1,-0.9753512144088745
arkadaslar internet siparislerinde bayat ürün gönderme konusunda master yapmis galiba,-1,-0.9642614722251892
eksik gelen ürünü 2 gündür gönderemediler 1 saate yakin sürede geldi yemekler sogumustu kova menünün yanina 3 adet sos koymuslar lütufmus,-1,-0.9979010820388794
soguk geldi begenmedim,-1,-0.9995353817939758
yesterday i orderd twisster without cheesse they send it with cheese second it was verry cold and i didnt eat it i throw it thank u,1,0.9892343878746033
gerçekten rezaletti kadar para veriyoruz zaten hafta sonu söylemisim siparisi is adam akilli yoktur buz geldi hamburgerim patateslerim ayni anda sevgilimde burger kingden siparis verdi 10 dakika sicacik gelirken benim siparisim neredeyse 1 saatte geldi verdigim paraya üzüldüm,-1,-0.999151885509491
siparisi 10 dakika içinde eksik gönderdiler yemeksepeti üzerinden 4 bildirim yaptim siparis verdikten 2 saat sonra eksik ürün elime ulasti,-1,-0.9943238496780396
kurye abim hizli getirdi patates garip sekilde soguktu havadan herhalde,-1,-0.9884939193725586
evde pisirsek kadar taze sicak olabilirdi ancak eksiksiz lezzetliydi hizli ulasti tesekkür ederiz,-1,-0.8316906690597534
2 siparis eksik geldi lezzet iyiydi,0,-0.531191349029541
patatesler muhtesem degil kanat cok iyi sicak geldi tesekkurler,-1,-0.986118495464325
hizli lezzetliydi,1,0.7954235672950745
dün iyiydin kfc kardes olmadi yazdim bunu,1,0.815157413482666
patatesler lastik gibydi çöpe attik tavuklarda sogumustu lezzetli degildi sabahtan kalma tavuklari göndermisler gibiydi,-1,-0.998863160610199
sicacik geldi kuryeci arkadasa tesekkürler,1,0.7320058345794678
patates eksik geldi yemek bittikten sonra geldi çift kemik not yazdigim halde dikkate alinmadi,-1,-0.9990987777709961
sos tabagimi kurye yemis icinde yoktu,-1,-0.9861834645271301
kuryemizden memnun kaldik kendisine tesekkür ederiz,1,0.8280980587005615
tesekkürler,1,0.9723026752471924
uzun sürede buz geldi,-1,-0.9985219240188599
bazen olmuyor,-1,-0.7794175148010254
yemek buz gibiydi 1 saat bekledim,-1,-0.9990624189376831
standart,-1,-0.6231086254119873
lop lop,1,0.9465285539627075
geç geldi bi soguk geldi begnmedim,1,0.7551904320716858
tavuklar inanilmaz berbatti kfc paket serviste kesinlikle tercih edilmemeli,-1,-0.9992859363555908
tesekkürler,1,0.9723026752471924
sicak lezzetlidi elinize saglik,1,0.9487611651420593
1 bile hak etmiyo bayat tavuklar sonrasi kusma mide rahatsizligi hayatimda birdaha asli kfc yemem yememeleri elimden geleni yapicam 1 bucuk saat gelen bi siparis di keske gelmez olsaydi rezillik,-1,-0.9985989332199097
siparisimi 2 saatte getirdiginiz tesekkürler,1,0.7693387866020203
kötü tam olarak 1 saat 15 dakika sonra geldi restoran kadar geç hazirliyor muhtemelen siparis yola çiktiginda teslim edildi tusuna basiyorlar iptal etmeyelim yorumlarda görmüstüm bunu huy haline getirmisler asla siparis vermem bir soguk geldi zaten sinir oldugumla kaldim,-1,-0.996681809425354
cicir çitir sicacik hizli geldi,1,0.787505030632019
servise dikkat etmelisiniz,1,0.6176235675811768
hizli sicak geldi,-1,-0.9974768161773682
özensizdi bir ürün eksik gönderilmisti,-1,-0.9993212223052979
patates soguk önceden pisirilen yumusak patatesler geldi geldigi hiza bakilirsa sicak olmaliydi,-1,-0.9944829344749451
aramizda sadece abbasaga parki kadar mesafe olmasina ragmen soguk geldi çatal biçak vs bi poset içinde gönderilebilirdi,-1,-0.9906996488571167
patatesler ortalamanin altinda,-1,-0.9927360415458679
patatesler kötü hamburgerin içine küçücük tavuk koymuslar,-1,-0.9986317753791809
sicakti,-1,-0.6377798318862915
sey güzeldi tesekkürler,1,0.9631845355033875
kfc iste,1,0.9848397970199585
kurye nazik bir beydi özellikle tesekkür etmek istedim keske siparis sonrasi online bahsis sansi olsa,1,0.6061344742774963
hizli sicak geldi,-1,-0.9974768161773682
eksta acili kanat siparisim vardi paketin içine koymamislar paketleme özensiz markaya yakismayacak sekildeymis tekrar siparis vermeyi düsünmüyorum,-1,-0.9989674687385559
patates büyük boy du küçücük geldi,-1,-0.9930147528648376
rezaletten baska bir degil,-1,-0.9991065859794617
siparis geç geldi,-1,-0.9972795844078064
bulundugum mecidiyeköy bolgeye 5 dk mesafedeki subeden degil besiktastaki subeden siparisi yolluyorlar mecidiyekoye orasi bakiyormus haliyle urunlerde gelene kadar soguyor,-1,-0.9844947457313538
biscuit pipetler unutulmustu acili seçenekler acili degildi,-1,-0.9926428198814392
patatesler iyi çitir olabilirdi yumusacik plastik gibiydi,-1,-0.9971871376037598
siparisim eksik yanlis geldicanli yardim bölümünden çözüm alamadikdaha tercih etmem,-1,-0.9992688894271851
there was nothing in my zinger burger just one chicken,1,0.9746249318122864
iki kizartilmis soguk tadsizdi,-1,-0.9523417353630066
marulsuz yazmistim twistera notlara baksaniz keske,0,-0.581716001033783
patatesler lastik gibiydi parasini vererek aldigim soslar konulmamis,-1,-0.9993280172348022
siparisim teslim edildi göründü fakat edilmemisti edildi yazisindan 20 dk sonra geldi hava soguk anliyorum toplamda 1 saati buldugu soguktu mikrodalgada isitip yedim fazla yagliydi patatesleri azdi,-1,-0.9989624619483948
soguktu 3 patates yerine 1 patates geldi yemeksepetine ilettim durumu yollanacak dendi gelmedi,-1,-0.9987627267837524
büyük boy söyledigim halde küçük boy patates geldi,-1,-0.9980635643005371
servisi begenmedim,-1,-0.9994402527809143
seferinde rollü acisiz seçmeme ragmen seferinde acili getiriyorlar yiyemiyorum hayir madem türlü acili yapacaksiniz zaman seçtiriyorsunuz,-1,-0.9986118674278259
inanilmaz kötü soguktu berbat ötesi,-1,-0.9993156790733337
siparisi getiren kurye arkadas özellikle kibar efendiydi siparisi kisa sürede sicak olarak getirmek özen göstermis siparisimde sicak lezzetli idi emegi geçenlere tesekkür ederim,1,0.6146916151046753
güzeldi sicaklardi patatestleri soguktu pekte iyi degildi,-1,-0.6395264267921448
ekstra 2 acili kanat istedim ancak ekstra 1 tane konulmustu,-1,-0.9988922476768494
soguktu,-1,-0.9852394461631775
soguk geldi halbuki bizden 3 dk uzaklikta tavsiye etmiyorum,-1,-0.9970600008964539
onceden kizartilmis yag cekmis sekilde geldi,-1,-0.9855630397796631
yemek neredeyse bir saat sonra geldi buz gibiydi burger özensizce yapilmis ezilmis sogan halkalari patatesler lastik olmustu abartisiz soguktu,-1,-0.9992721080780029
lezzeti eskimis,-1,-0.9994609951972961
kötü,-1,-0.9987760186195374
kanat istedim but geldi,-1,-0.9346175193786621
1 saatte geldi,1,0.7756692171096802
bazi tavuklar saman gibiydi çignenmiyordu,0,0.584840714931488
iyi,1,0.8707313537597656
yemek normal bir sürede gelmesine ragmen soguktu özensizdi siparis verirken ekstra peynir seçenegini seçmistim yoktu,-1,-0.9992583394050598
iyi,1,0.8707313537597656
20 dk geldi hizliydi sicacikti,-1,-0.9619256258010864
kemiksiz çitir yoktu,1,0.8467001914978027
tesekkürler,1,0.9723026752471924
kutu ezilmisti hamburgerin ekmegi bi tarafta eti bi taraftaydi özensizdi,-1,-0.9994383454322815
iyi,1,0.8707313537597656
mayonez konulmamis marul konkamasini istedigim halde marul konmus soguk geldi hersey ilk boyle gelmiyor son bir sizden alisveris yapmam,-1,-0.9991430640220642
verdigim siparis içerigine bakilmamis cola istemedim kola geldi karabiberli istedim aci soslu geldi lütfen siparis içerigini kontrol edin yemedim bile,-1,-0.9992484450340271
amazing,1,0.915639340877533
parasini ödedigim sos gelmedi hamburger yanlis geldi patatesler buz gibiydi yiyemedim son siparis,-1,-0.9994233250617981
berbat,-1,-0.9991132616996765
hiz iyi lezzet fena menü içerigi seçeceginiz menülerdeki sandviçlere dikkat edin bir marul bir tenders koyuyorlar okadar,-1,-0.9994129538536072
